user_id,nome,email,idade,pais,tipo_plano
396,Augusto da Cunha,eloa12@example.com,34,Eslovênia,Free
397,Ian Costa,silvamaria-sophia@example.com,70,Vanuatu,Premium
398,Bruno Guerra,freitashelena@example.org,39,Congo-Kinshasa,Free
399,Melina Farias,joaquim65@example.net,55,Domínica,Free
400,Lara Sousa,ana-clarada-luz@example.com,41,Turquia,Premium
401,Sr. Henrique Ramos,paparecida@example.org,33,Turquemenistão,Family
402,Aurora Porto,cribeiro@example.org,55,Brunei,Premium
403,Bianca Ramos,sophia55@example.com,48,República Dominicana,Family
404,Zoe Sampaio,da-cruzapollo@example.com,27,Papua-Nova Guiné,Family
405,Leandro Porto,rpires@example.net,22,Suriname,Free
406,Vitor Gabriel Araújo,luiz-miguelduarte@example.org,34,Peru,Free
407,Lorenzo Araújo,mendoncaalexandre@example.com,42,Territórios Austrais Franceses,Premium
408,Júlia Sales,fernandesasafe@example.org,38,Malásia,Premium
409,Luara da Mota,cardosomilena@example.com,38,Guiné Equatorial,Free
410,Pedro Henrique Marques,clara08@example.net,24,Gâmbia,Free
411,Lunna Casa Grande,brendamoraes@example.net,63,China,Premium
412,Dr. Brayan Cavalcante,da-cunhacaio@example.org,29,Haiti,Family
413,Cecilia Almeida,zsampaio@example.org,50,Malávi,Premium
414,Stephany Jesus,vicente55@example.com,33,Ashmore and Cartier Islands,Premium
415,Letícia Novaes,ucarvalho@example.net,45,Portugal,Family
416,Sra. Alana Martins,cvasconcelos@example.net,33,Ilhas dos Cocos,Family
417,Enrico Jesus,framos@example.com,29,São Tomé e Príncipe,Family
418,Ravi Lucca Azevedo,ferreiraleo@example.com,51,Paraguai,Free
419,João Ribeiro,milena09@example.com,46,Ilhas Virgens Americanas,Free
420,Dr. Isaque Mendonça,rochadavi@example.org,61,Antártica,Premium
421,Beatriz Oliveira,luisa79@example.net,46,Reino Unido,Premium
422,João Miguel Montenegro,jose-pedro48@example.org,39,Tajiquistão,Premium
423,Raul Rezende,pedro-lucas89@example.org,36,Sri Lanka,Premium
424,José Pedro Sousa,cassianorafael@example.net,29,Ilha do Natal,Premium
425,Marcela Correia,vitoriamachado@example.net,48,Lesoto,Free
426,Emilly Pimenta,hellena48@example.net,41,Croácia,Free
427,Rafael Ramos,silveiradaniela@example.com,52,Clipperton Island,Family
428,Dra. Sofia Guerra,salesluisa@example.org,18,Malávi,Premium
429,Srta. Cecilia Cavalcanti,lmelo@example.org,58,Vietnam,Premium
430,Bianca Pereira,joao-vitorcardoso@example.net,69,Barbados,Family
431,Noah Alves,amandaazevedo@example.org,23,Granada,Premium
432,Stephany Viana,ufarias@example.net,22,Barbados,Free
433,Ester Albuquerque,vsiqueira@example.net,64,Bolívia,Free
434,Cecília Duarte,joao-felipenascimento@example.com,70,Cuba,Free
435,Benjamim Silva,ngarcia@example.net,60,Palau,Premium
436,Gael Aparecida,emanuel49@example.org,29,Azerbaijão,Premium
437,Joana Rodrigues,danielaragao@example.org,69,Tunísia,Premium
438,Sr. Arthur da Mata,pimentamaya@example.com,21,Ilhas dos Cocos,Premium
439,Samuel Mendes,duartevalentina@example.net,50,Timor Leste,Family
440,Pedro Miguel Viana,clara08@example.com,36,Bahamas,Free
441,Rebeca Ferreira,da-rosavalentim@example.com,33,Venezuela,Premium
442,Aylla Nascimento,maria-juliamartins@example.org,24,Costa Rica,Premium
443,Raul Pacheco,zcastro@example.org,55,Santa Helena,Free
444,Asafe Andrade,azevedomanuela@example.com,19,Catar,Family
445,Hellena Cardoso,ana-carolinajesus@example.net,26,Malávi,Premium
446,Matteo Vieira,luanada-mata@example.com,39,Belize,Premium
447,Diego Silveira,lorenarodrigues@example.net,21,Arábia Saudita,Family
448,Otávio Araújo,xsantos@example.com,38,Bermudas,Premium
449,Pietra Cavalcanti,rocharaquel@example.org,63,Turquemenistão,Premium
450,Dr. Antônio Brito,ecavalcanti@example.org,29,Serra Leoa,Free
451,Valentim Farias,paulovargas@example.net,63,Geórgia do Sul e Sandwich do Sul,Family
452,Valentim Guerra,qda-luz@example.net,48,São Cristóvão e Neves,Family
453,Alice Ribeiro,jsousa@example.net,44,Ilhas Virgens Americanas,Premium
454,Dr. Felipe Ribeiro,heloisamelo@example.com,40,Camboja,Premium
455,Daniela Jesus,clima@example.org,36,Paraguai,Premium
456,Manuela Andrade,hadassa22@example.net,19,Cabo Verde,Free
457,Luiz Fernando Martins,bcampos@example.net,31,Vanuatu,Free
458,Maria Júlia Alves,isaquesilva@example.org,24,Bangladesh,Free
459,Luiz Miguel Oliveira,manuela50@example.org,37,Suíça,Family
460,Vitória Cavalcanti,qpastor@example.org,58,Estônia,Family
461,Lorenzo Sales,olivia18@example.org,50,Letônia,Free
462,Joaquim Cirino,caldeiragabrielly@example.org,35,Itália,Free
463,Maria Laura da Cruz,ryan55@example.com,46,Suíça,Free
464,Giovanna da Cruz,gabriel27@example.org,53,Estados Unidos,Premium
465,Melina Mendonça,vitorfarias@example.org,50,Usbequistão,Family
466,Alícia Fogaça,gdas-neves@example.com,55,Mali,Free
467,Mariah Lopes,raquelgoncalves@example.com,37,Afeganistão,Free
468,Dr. Vicente Alves,uporto@example.net,19,Papua-Nova Guiné,Premium
469,Sra. Jade Fernandes,wvieira@example.com,39,Costa do Marfim,Premium
470,Luiz Felipe Gomes,portobreno@example.com,28,Nepal,Family
471,Dr. Thales Porto,mda-rocha@example.net,25,Anguila,Family
472,José Fernandes,joao-gabrielalbuquerque@example.com,57,Chade,Family
473,João Miguel Moura,xbarros@example.org,46,Mauritânia,Free
474,Alana Cardoso,clarice63@example.net,50,Emirados Árabes Unidos,Premium
475,Anthony Costa,biancacunha@example.org,42,Vietnam,Family
476,Dr. Kevin Moraes,brunafreitas@example.com,49,São Vicente e Granadinas,Family
477,Maria Vitória Silveira,hadassa28@example.com,31,Ilha do Natal,Family
478,Mariane Cavalcante,beniciovargas@example.net,34,Bulgária,Free
479,Julia Cunha,joao-vitorabreu@example.net,34,Noruega,Premium
480,Rafaela da Cruz,mateusalves@example.net,69,Egito,Family
481,Bruno Machado,limadavi-miguel@example.com,60,Território Britânico do Oceano Índico,Family
482,Cauê Monteiro,cassianoana-carolina@example.net,25,Mayotte,Premium
483,Maria Sophia Sampaio,daniel18@example.org,48,Cabo Verde,Free
484,Dra. Bárbara Sá,cauearagao@example.com,40,Suíça,Premium
485,Beatriz Cardoso,marquesmirella@example.net,41,Japão,Premium
486,Aylla Cassiano,maria-ceciliamartins@example.com,67,Gibraltar,Free
487,Daniela Pires,ccasa-grande@example.org,70,Polinésia Francesa,Premium
488,Isaac Rezende,luanaviana@example.org,56,África do Sul,Family
489,Alexandre Montenegro,gabrielviana@example.com,56,Estados Unidos,Premium
490,Olívia Porto,omelo@example.org,49,Croácia,Family
491,Levi da Paz,xsampaio@example.org,24,Líbano,Free
492,Maria Eduarda Barbosa,isis55@example.com,62,Albânia,Premium
493,Dr. Rafael Peixoto,gustavo-henriquebarros@example.net,37,Singapura,Family
494,Manuella Monteiro,mmacedo@example.org,57,Islândia,Free
495,Gael Henrique da Cruz,oleao@example.org,50,Comores,Free
496,Maria Júlia Sá,rafaela50@example.org,62,Navassa Island,Family
497,Isabelly Cavalcanti,enzo-gabrielcaldeira@example.net,43,Antilhas Holandesas,Premium
498,Ian Azevedo,viniciusmontenegro@example.org,36,Micronésia,Family
499,Catarina Campos,jlima@example.com,53,Austrália,Free
500,Jade Silveira,qbarbosa@example.org,22,Niue,Family
501,Dra. Eloah Guerra,henry-gabrielleao@example.net,58,Trindade e Tobago,Premium
502,Yago Abreu,nascimentobrenda@example.net,63,Canadá,Family
503,Dr. Bruno Pastor,benicio91@example.net,45,Turquia,Premium
504,João Felipe Carvalho,jsales@example.com,19,República Centro-Africana,Premium
505,Felipe Moraes,maria-lauracassiano@example.net,29,Território Britânico do Oceano Índico,Free
506,Milena Moreira,hfreitas@example.net,62,Sudão,Free
507,Cecília Moreira,joao-vitorcavalcanti@example.org,24,Cuba,Family
508,Felipe Martins,antony96@example.org,62,Bielorrússia,Free
509,José Pedro Pimenta,cteixeira@example.com,28,Azerbaijão,Free
510,Guilherme Lima,benicio22@example.org,32,Maurícia,Family
511,Gustavo Henrique Nascimento,guerravinicius@example.com,49,Honduras,Free
512,Allana Azevedo,siqueirarhavi@example.com,22,Honduras,Family
513,Murilo Mendonça,xmendonca@example.com,32,Tonga,Free
514,Alice Viana,kamilly36@example.com,61,Eslovênia,Free
515,Mateus Aragão,ana-livianascimento@example.com,53,Síria,Free
516,Maria Liz da Paz,sborges@example.org,22,Espanha,Premium
517,Stella Correia,vargasanthony-gabriel@example.net,40,Território Britânico do Oceano Índico,Family
518,Luiz Fernando Sampaio,alexiamonteiro@example.com,57,Arábia Saudita,Premium
519,Erick Câmara,costadaniel@example.org,59,Croácia,Premium
520,Srta. Elisa Vargas,laviniacamargo@example.net,36,Nauru,Family
521,Arthur Miguel Peixoto,dpastor@example.net,58,Salvador,Premium
522,Ryan Pereira,maria-ceciliabarros@example.com,68,Coreia do Norte,Premium
523,Marcelo Garcia,nascimentoantonella@example.com,63,Sudão,Free
524,Sabrina Leão,lucasfreitas@example.org,42,Costa do Marfim,Premium
525,Francisco Pimenta,xsouza@example.org,32,Nicarágua,Free
526,Pedro Lucas Martins,luiz-miguel26@example.com,46,Liechtenstein,Family
527,Laura Santos,olivia92@example.com,48,Jamaica,Family
528,Nina Lima,zda-conceicao@example.org,44,Noruega,Free
529,Josué Cirino,danielaalves@example.org,43,Costa do Marfim,Free
530,Ana Sophia da Mota,eloabarros@example.com,61,Colômbia,Premium
531,Dr. Thiago Almeida,bento95@example.net,53,Jan Mayen,Family
532,Sra. Laís Pacheco,jrios@example.com,32,Trindade e Tobago,Premium
533,Caleb Rodrigues,samuelda-mota@example.com,20,Cuba,Free
534,André Melo,arthur-miguel03@example.org,52,Gibraltar,Premium
535,Breno Barros,faragao@example.net,37,Bulgária,Family
536,Ana Lívia Vieira,zandrade@example.com,45,Trindade e Tobago,Free
537,Isadora Costela,albuquerquefernanda@example.net,20,Albânia,Premium
538,Dr. Enzo Gabriel da Cunha,ana-cecilia12@example.net,59,Camboja,Family
539,Arthur Miguel Peixoto,ana-beatriz30@example.net,43,Bahamas,Family
540,Luan Oliveira,thiagoda-cruz@example.org,45,Jan Mayen,Family
541,Fernanda Vieira,nunesrael@example.org,65,Tuvalu,Family
542,João Miguel Nascimento,rafaelamonteiro@example.org,46,Cuba,Free
543,Pedro Henrique Camargo,arthur-gabrielgarcia@example.net,38,Camboja,Free
544,Valentina da Conceição,rafaelcosta@example.org,43,Dinamarca,Free
545,Stella Fonseca,leaovalentim@example.net,32,Ilha Norfolk,Free
546,Bella Costa,egoncalves@example.org,20,Bermudas,Family
547,Bruno Moura,vferreira@example.net,67,Japão,Family
548,Sophia Caldeira,josuefogaca@example.org,62,Salvador,Family
549,Caio Farias,fonsecapedro-henrique@example.net,61,Turquia,Family
550,Mariana Borges,vitor-hugo75@example.org,68,Argélia,Premium
551,Leonardo Novais,laparecida@example.net,40,Mauritânia,Free
552,Srta. Emanuelly Monteiro,costelavitor-hugo@example.org,54,Macau,Premium
553,Ana Liz Fonseca,oda-conceicao@example.com,30,Estônia,Family
554,Heloisa Rodrigues,luiz-gustavoteixeira@example.net,62,Uganda,Family
555,Ana Beatriz Barbosa,asafe22@example.org,23,Montenegro,Family
556,Isaac Casa Grande,qalbuquerque@example.org,52,Irlanda,Premium
557,Dra. Maria Isis Gonçalves,marina25@example.com,20,Tailândia,Family
558,João Lucas Garcia,enovaes@example.net,24,África do Sul,Family
559,Rodrigo Alves,matteoaragao@example.net,43,Turquemenistão,Premium
560,Maria Alice Porto,emanuellaguerra@example.com,29,Jan Mayen,Family
561,Juan Vargas,jsiqueira@example.com,20,Roménia,Family
562,Maria Luísa da Rocha,wfreitas@example.net,34,Tajiquistão,Premium
563,Davi Luiz Nascimento,oliveirakamilly@example.org,60,Liechtenstein,Premium
564,Carolina Casa Grande,da-rochamaria-flor@example.com,56,Senegal,Family
565,Anthony Barbosa,fdas-neves@example.com,23,Ilhas Cook,Premium
566,Julia Jesus,antonio75@example.com,35,Suriname,Premium
567,Rodrigo Pacheco,maria-eduarda69@example.org,54,Brasil,Free
568,Bárbara Duarte,catarina26@example.com,62,Ilha Bouvet,Free
569,André Fernandes,camargosarah@example.com,61,Egito,Free
570,Cauê das Neves,duartelarissa@example.org,51,Bolívia,Family
571,Luiz Gustavo Cunha,rezendelucca@example.org,28,Argentina,Premium
572,Ana Beatriz Brito,samuel28@example.com,70,Territórios Austrais Franceses,Free
573,Giovanna Araújo,ldas-neves@example.net,66,República Centro-Africana,Free
574,Dra. Amanda Pinto,fsousa@example.net,67,Suazilândia,Premium
575,Benjamim Aparecida,eduarda76@example.org,39,Áustria,Premium
576,Thomas Melo,maria-juliapimenta@example.com,59,Chile,Free
577,Ágatha Lima,thomascunha@example.org,68,Domínica,Premium
578,Dr. Caleb Leão,tda-luz@example.net,24,Chile,Premium
579,Daniel Souza,anthony75@example.net,22,Bangladesh,Family
580,Benjamin da Conceição,costelapedro@example.org,50,Espanha,Family
581,Enzo Sales,daragao@example.com,69,Belize,Premium
582,Ana Sophia Teixeira,mariane31@example.org,54,Albânia,Family
583,Isabel da Cunha,xcaldeira@example.com,46,Sudão,Premium
584,Sra. Clara Pinto,casa-grandejoao-gabriel@example.com,20,Gabão,Free
585,Bruna Abreu,lizda-mota@example.com,24,Ilhas Salomão,Family
586,Dra. Heloísa Aragão,ana-claracunha@example.org,53,Quênia,Premium
587,Apollo Brito,alexandre29@example.com,52,Samoa Americana,Free
588,Antônio Porto,fogacabruna@example.org,66,Santa Lúcia,Free
589,Sr. Isaque Sampaio,dcassiano@example.com,28,Ilhas Turcas e Caicos,Family
590,Anna Liz Montenegro,ana-julia03@example.org,70,Palau,Family
591,Anthony Gabriel Pereira,ffernandes@example.com,56,Congo-Kinshasa,Premium
592,Luan Machado,jcirino@example.net,30,Tuvalu,Premium
593,Anna Liz Cirino,pietropeixoto@example.net,48,Ilhas dos Cocos,Family
594,Heloísa Fogaça,xgoncalves@example.com,22,Malta,Premium
595,Luara Fernandes,lalbuquerque@example.org,56,Somália,Premium
596,Dr. Raul Barbosa,sousaana-livia@example.com,53,Ruanda,Premium
597,Mariana Porto,da-matarafaela@example.com,41,Mayotte,Premium
598,Henrique Dias,da-luzmaite@example.com,22,Svalbard e Jan Mayen,Family
599,Paulo Monteiro,jgarcia@example.org,50,Nauru,Family
600,Théo Lima,kaiquemarques@example.net,47,São Pedro e Miquelon,Family
601,Cecília Souza,diasluisa@example.com,64,Turquemenistão,Family
602,Melissa da Mota,diogosiqueira@example.org,25,Países Baixos,Premium
603,Breno da Cunha,ana-lizsousa@example.org,52,Lesoto,Family
604,Pedro Porto,gcavalcante@example.net,32,Seicheles,Family
605,Kevin Vieira,rioskevin@example.com,61,Bangladesh,Premium
606,Enrico da Cunha,leticiagoncalves@example.net,49,Namíbia,Free
607,Apollo Fonseca,peixotopedro@example.org,36,Niue,Premium
608,Helena Pimenta,joao-lucasaragao@example.net,52,Finlândia,Free
609,Asafe da Paz,gael-henrique91@example.org,46,Burundi,Family
610,Ana Júlia Fernandes,maria-laura85@example.net,31,Paraguai,Free
611,Arthur Miguel Brito,gael-henriquefonseca@example.net,24,Honduras,Premium
612,Isaac Souza,julianamontenegro@example.net,41,Quênia,Free
613,Thales Fonseca,yuripinto@example.org,58,Polônia,Free
614,Dr. Levi Jesus,almeidadom@example.com,29,Noruega,Family
615,Letícia Peixoto,pauloaraujo@example.net,66,Mônaco,Premium
616,Sr. João Felipe Ferreira,aparecidaleonardo@example.org,43,Anguila,Free
617,Sr. Benjamin Cardoso,rezendemaria-helena@example.org,35,Dinamarca,Family
618,Ísis Monteiro,raulandrade@example.org,64,Ilha Norfolk,Premium
619,Ágatha Vieira,mendoncaryan@example.net,26,Maurícia,Premium
620,Dr. Yuri Brito,svasconcelos@example.com,24,Sara Ocidental,Free
621,Giovanna Teixeira,wferreira@example.com,61,Bolívia,Free
622,Maria Fernanda Carvalho,eda-cruz@example.com,50,Malávi,Family
623,Laís Andrade,da-costapaulo@example.org,56,Dhekelia,Premium
624,Davi Lucca das Neves,theodoro98@example.org,23,Fiji,Family
625,Antony Moreira,rodrigopacheco@example.com,49,Jordânia,Premium
626,Mirella Cardoso,da-matamaria-fernanda@example.net,21,Anguila,Free
627,Clarice Caldeira,oazevedo@example.net,49,Território Britânico do Oceano Índico,Family
628,Dr. Davi Miguel Guerra,almeidamaria-luiza@example.org,26,Ilhas Turcas e Caicos,Premium
629,Paulo Vieira,ana-lauracamargo@example.net,37,Ilha do Natal,Family
630,Isabel Rocha,ybarros@example.net,18,Cabo Verde,Family
631,Maria Aragão,npinto@example.org,31,Turquemenistão,Premium
632,Sra. Lavínia Nascimento,rael70@example.com,19,Bermudas,Family
633,Isadora Alves,jose-miguelnascimento@example.net,31,Paquistão,Premium
634,Dr. Luiz Gustavo Castro,sarafaela@example.net,33,Geórgia,Family
635,Rodrigo Sampaio,costelamaria-flor@example.com,40,Svalbard e Jan Mayen,Free
636,Mathias Dias,enzo-gabriel91@example.org,51,Maurícia,Premium
637,Vinicius Mendes,emanuellymoraes@example.com,19,Serra Leoa,Free
638,Dra. Emanuella Novaes,qmacedo@example.org,26,Noruega,Premium
639,Valentim Oliveira,pietro75@example.net,21,Butão,Family
640,Heloisa da Costa,emillyalbuquerque@example.net,25,Vietnam,Premium
641,Marcos Vinicius Jesus,qpimenta@example.net,48,Ilhas Virgens Britânicas,Free
642,Otto Aparecida,larissamartins@example.net,60,Andorra,Premium
643,Maysa Melo,oda-luz@example.net,29,Ilhas Falkland,Premium
644,Srta. Aurora Vasconcelos,oribeiro@example.com,59,Líbia,Premium
645,Bento Souza,pedro-miguelpeixoto@example.com,43,São Vicente e Granadinas,Family
646,Daniel Abreu,helena20@example.org,38,Nauru,Premium
647,Dr. Arthur Gabriel Viana,otavio22@example.org,38,Moldávia,Free
648,Gabrielly Castro,ian42@example.org,41,Iêmen,Family
649,Alexia Duarte,da-cruzisaac@example.net,46,Samoa,Premium
650,Guilherme Porto,levida-mata@example.net,49,Congo-Brazzaville,Free
651,Zoe Ferreira,leo80@example.com,44,Costa do Marfim,Family
652,Dr. Bruno Macedo,das-nevesbarbara@example.com,44,Quiribáti,Free
653,Olivia Silveira,vinicius57@example.net,33,Uganda,Free
654,Sr. Vinícius Jesus,leticiapinto@example.com,58,Nauru,Premium
655,Isaac Moura,fonsecavicente@example.org,53,Costa Rica,Family
656,André Castro,da-matajose@example.net,29,Cuba,Free
657,Liz Machado,mbarbosa@example.net,48,Antilhas Holandesas,Premium
658,Gael Henrique Dias,rmacedo@example.net,50,Namíbia,Premium
659,Lara Cardoso,emilly61@example.com,69,Quirguizistão,Free
660,Gustavo Porto,vda-rocha@example.org,26,Uganda,Premium
661,Júlia Nascimento,cmonteiro@example.com,66,Vanuatu,Family
662,Benício Barros,azevedorenan@example.net,20,Canadá,Family
663,Marcelo Ferreira,fernandesmateus@example.net,32,Ilhas Salomão,Premium
664,Rebeca Siqueira,melomaria@example.org,53,Países Baixos,Family
665,Eloá Costa,enzo-gabriel97@example.com,59,Santa Lúcia,Premium
666,Arthur Miguel da Rosa,ester28@example.com,62,Jibuti,Family
667,Vitória Freitas,sfarias@example.net,49,Armênia,Premium
668,Srta. Amanda Nunes,vicenteda-cunha@example.org,34,Mônaco,Premium
669,Asafe Marques,marquesbianca@example.org,18,Jordânia,Free
670,João Miguel Azevedo,luara11@example.com,52,Domínica,Premium
671,Sra. Laura Cunha,ana-laurafernandes@example.net,59,Maurícia,Premium
672,Beatriz Cunha,rgoncalves@example.net,21,Ilha Norfolk,Premium
673,Davi Lucas Costa,vmoura@example.org,30,Ilhas dos Cocos,Free
674,Melissa Moura,carolinebarbosa@example.net,68,Azerbaijão,Family
675,Olivia Câmara,machadoana@example.net,53,Seicheles,Premium
676,Sra. Nicole Lima,melinaalmeida@example.org,51,Hungria,Free
677,Sr. Yuri Siqueira,mda-luz@example.net,47,Svalbard e Jan Mayen,Family
678,Mirella Farias,bernardo57@example.net,55,Jersey,Premium
679,Sr. Bento Cirino,mariah44@example.com,37,Nigéria,Free
680,Lara Vasconcelos,ana-beatriz72@example.com,31,Singapura,Family
681,Dra. Laís Nunes,dda-rosa@example.com,26,Macau,Family
682,Pedro Duarte,arthur-gabriel15@example.com,30,Bangladesh,Free
683,Catarina Barbosa,maria-alice61@example.com,56,Domínica,Family
684,Maria Liz Nogueira,bruna22@example.com,28,Áustria,Premium
